name,email,sector,city,phone,website,address,formations,description,url
"ISTV - Institut des sciences et techniques université de Valenciennes, Université de Valenciennes",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-istv_institut_des_sciences_et_techniques_universite_de_valenciennes_universite_de_valenciennes-1135
"IST - Institut des sciences du travail, Université de Lille 2",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ist_institut_des_sciences_du_travail_universite_de_lille_2-1140
"ISPEF - Institut des sciences et pratiques d'éducation et de formation, Université Lumière - Lyon 2",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ispef_institut_des_sciences_et_pratiques_d_education_et_de_formation_universite_lumiere_lyon_2-1143
"ISTR - Institut des sciences et techniques de la réadaptation, Université Claude Bernard - Lyon 1",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-istr_institut_des_sciences_et_techniques_de_la_readaptation_universite_claude_bernard_lyon_1-1144
Montpellier Management,Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-montpellier_management-1150
"ISF - Institut des sciences de la famille, Université catholique de Lyon",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-isf_institut_des_sciences_de_la_famille_universite_catholique_de_lyon-1153
Université de Versailles-Saint-Quentin-en-Yvelines - Institut des langues et des études internationales,Non trouvé,Unité de formation et de recherche,Versailles,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_versailles_saint_quentin_en_yvelines_institut_des_langues_et_des_etudes_internationales-1171
"IHEI - Institut des hautes études internationales, Université Panthéon-Assas",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ihei_institut_des_hautes_etudes_internationales_universite_pantheon_assas-1173
"IHEE - Institut des hautes études européennes, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ihee_institut_des_hautes_etudes_europeennes_universite_de_strasbourg-1174
"IHEAL - Institut des hautes études d'Amérique latine, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iheal_institut_des_hautes_etudes_d_amerique_latine_universite_de_la_sorbonne_nouvelle-1175
"IDHL - Institut des droits de l'Homme, Université catholique de Lyon",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-idhl_institut_des_droits_de_l_homme_universite_catholique_de_lyon-1178
"ISPED - Institut de santé publique, d'épidémiologie et de développement, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-isped_institut_de_sante_publique_d_epidemiologie_et_de_developpement_universite_bordeaux_ii-1183
"Institut des assurances de Lyon, Université Jean Moulin - Lyon 3",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-institut_des_assurances_de_lyon_universite_jean_moulin_lyon_3-1185
"Institut de psychologie, Université Lumière - Lyon 2",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-institut_de_psychologie_universite_lumiere_lyon_2-1195
"IPAG - Institut de préparation à l'administration générale, Université Rennes 1",Non trouvé,Unité de formation et de recherche,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_rennes_1-1202
"IPAG - Institut de préparation à l'administration générale de la Faculté Jean-Monnet, Université Paris Sud",Non trouvé,Unité de formation et de recherche,Sceaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_de_la_faculte_jean_monnet_universite_paris_sud-1203
"IPAG - Institut de préparation à l'administration générale, Université Picardie Jules Verne Amiens",Non trouvé,Unité de formation et de recherche,Amiens,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_picardie_jules_verne_amiens-1204
"IPAG UM - Institut de préparation à l'administration générale, Université de Montpellier",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_um_institut_de_preparation_a_l_administration_generale_universite_de_montpellier-1205
"IPAG - Institut de préparation à l'administration générale, Université Paris-Est Créteil Val-de-Marne",Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_paris_est_creteil_val_de_marne-1206
Institut de préparation à l'administration générale - Université de Rouen,Non trouvé,Unité de formation et de recherche,Rouen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-institut_de_preparation_a_l_administration_generale_universite_de_rouen-1208
"IPAG - Institut de préparation à l'administration générale, Université Panthéon-Assas",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_pantheon_assas-1209
"IPAG - Institut de préparation à l'administration générale, Université de Poitiers",Non trouvé,Unité de formation et de recherche,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_poitiers-1211
"IPAG - Institut de préparation à l'administration générale, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_nantes-1212
"IPAG - Institut de préparation à l'administration générale, Université de Lille 2",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_lille_2-1213
"IPAG - Institut de préparation à l'administration générale, Université de Limoges",Non trouvé,Unité de formation et de recherche,Limoges,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_limoges-1214
"IPAG - Institut de préparation à l'administration générale, Université de Valenciennes et du Hainaut Cambrésis",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_valenciennes_et_du_hainaut_cambresis-1217
"IPAG - Institut de préparation à l'administration générale, Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_franche_comte-1218
"IPAG - Institut de préparation à l'administration générale, Université Paris Ouest Nanterre La Défense",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_paris_ouest_nanterre_la_defense-1219
"IPAG - Institut de préparation à l'administration générale, Université Clermont-Ferrand I",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_clermont_ferrand_i-1220
"Institut de préparation à l'administration générale, Université de Cergy-Pontoise",Non trouvé,Unité de formation et de recherche,Cergy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-institut_de_preparation_a_l_administration_generale_universite_de_cergy_pontoise-1221
"IPAG - Institut de préparation à l'administration générale, Université de Bretagne Occidentale",Non trouvé,Unité de formation et de recherche,Quimper,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_bretagne_occidentale-1223
"IPAG - Institut de préparation à l'administration générale, Université de Lorraine",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_lorraine-1224
"IPAG - Institut de préparation à l'administration générale, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipag_institut_de_preparation_a_l_administration_generale_universite_de_bourgogne-1225
"IPROB - Institut de professionnalisation en biologie, Université catholique de Lyon",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iprob_institut_de_professionnalisation_en_biologie_universite_catholique_de_lyon-1228
IPGP - Institut de physique du globe de Paris,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ipgp_institut_de_physique_du_globe_de_paris-1230
"IMPGT - Institut de management public et de gouvernance territoriale-Aix, Université d'Aix-Marseille",Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-impgt_institut_de_management_public_et_de_gouvernance_territoriale_aix_universite_d_aix_marseille-1235
"IMPGT - Institut de management public et de gouvernance territoriale-Marseille, Université Paul Cézanne - Aix-Marseille III",Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-impgt_institut_de_management_public_et_de_gouvernance_territoriale_marseille_universite_paul_cezanne_aix_marseille_iii-1237
"IM2 - Institut de mécanique de Marseille, Université Aix-Marseille I, Université Aix-Marseille II",Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-im2_institut_de_mecanique_de_marseille_universite_aix_marseille_i_universite_aix_marseille_ii-1238
"IAE - Institut d'administration des entreprises Savoie Mont-Blanc (Chambéry), Université Savoie Mont Blanc",Non trouvé,Unité de formation et de recherche,Chambéry,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iae_institut_d_administration_des_entreprises_savoie_mont_blanc_chambery_universite_savoie_mont_blanc-1242
"ILCF - Institut de langue et culture françaises, Université catholique de Lyon",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ilcf_institut_de_langue_et_culture_francaises_universite_catholique_de_lyon-1248
"IJBA - Institut de journalisme de Bordeaux Aquitaine, Université Bordeaux III",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ijba_institut_de_journalisme_de_bordeaux_aquitaine_universite_bordeaux_iii-1251
"Institut de géographie et aménagement régional, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-institut_de_geographie_et_amenagement_regional_universite_de_nantes-1253
"Institut de la communication, Université Lumière - Lyon 2",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-institut_de_la_communication_universite_lumiere_lyon_2-1257
"ICM - Institut de la communication et des médias, Université Stendhal - Grenoble 3",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-icm_institut_de_la_communication_et_des_medias_universite_stendhal_grenoble_3-1259
"IFTS - Institut de formation technique supérieur, Université de Reims Champagne-Ardenne",Non trouvé,Unité de formation et de recherche,Charleville-Mézières,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ifts_institut_de_formation_technique_superieur_universite_de_reims_champagne_ardenne-1265
"Faculté de théologie institut catholique de Toulouse, Institut catholique de Toulouse",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_de_theologie_institut_catholique_de_toulouse_institut_catholique_de_toulouse-1289
"Faculté de théologie protestante, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_de_theologie_protestante_universite_de_strasbourg-1292
"Faculté des sciences juridiques, politiques et sociales, Université de Lille 2",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_sciences_juridiques_politiques_et_sociales_universite_de_lille_2-1295
"Faculté des sciences pharmaceutiques, Université Toulouse III",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_sciences_pharmaceutiques_universite_toulouse_iii-1296
"Faculté de théologie catholique, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_de_theologie_catholique_universite_de_strasbourg-1297
"Faculté des sciences juridiques et politiques Alexis de Tocqueville, Université d'Artois",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_sciences_juridiques_et_politiques_alexis_de_tocqueville_universite_d_artois-1298
"Faculté des sciences, Université d'Orléans",Non trouvé,Unité de formation et de recherche,Orléans,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_sciences_universite_d_orleans-1301
"UFR STAPS - Faculté des sports et de l'éducation physique - Artois, Université d'Artois",Non trouvé,Unité de formation et de recherche,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_faculte_des_sports_et_de_l_education_physique_artois_universite_d_artois-1302
"Faculté des sciences et technologies - Département informatique, Université Claude Bernard - Lyon 1",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_sciences_et_technologies_departement_informatique_universite_claude_bernard_lyon_1-1303
"Faculté des sciences et technologies - Département mécanique, Université Claude Bernard - Lyon 1",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_sciences_et_technologies_departement_mecanique_universite_claude_bernard_lyon_1-1304
"Faculté des sciences et technologies - Département de physique, Université Claude Bernard - Lyon 1",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_sciences_et_technologies_departement_de_physique_universite_claude_bernard_lyon_1-1305
